"","Pubchem","mmass","model_prediction"
"2524",9544749,940.845891326,17.1720670572917
"2525",9544978,934.798941133,18.2591031901042
"2526",9544818,938.830241262,16.6628743489583
"2527",9545051,932.783291069,17.8850553385417
"2531",9544769,902.736340876,20.9918001302083
"2532",9545277,926.736340876,20.0880240885417
"2533",9545801,950.736340868,19.8701236979167
"2549",9547058,751.551590367,15.1456168619792
"2741",9543205,160.89067727,6.28880574544271
"3147",9543678,566.491025222,17.7402766927083
"3148",9543688,596.537975414,16.0581201171875
"3149",9543972,594.52232535,16.7525390625
"3151",9543695,592.506675286,17.7286328125
"3155",9543710,624.569275542,16.949169921875
"3156",9543715,622.553625478,17.2722005208333
"3160",9543736,616.506675286,18.57916015625
"3176",9543679,564.475375158,16.6466813151042
"3177",9543691,594.52232535,16.7525390625
"3179",9543694,592.506675286,16.9146028645833
"3180",9543699,590.491025222,17.7373193359375
"3184",9543714,622.553625478,17.2722005208333
"3185",9543720,620.537975414,15.1772623697917
"3189",9543743,614.491025222,19.6705696614583
"3206",9543705,624.569275542,16.949169921875
"3213",9543739,652.60057567,16.365947265625
"3214",9543748,650.584925606,18.5196468098958
"3266",9543716,620.537975414,15.1772623697917
"3267",9543722,618.52232535,17.6738118489583
"3271",9543747,650.584925606,18.5196468098958
"3272",9543756,648.569275542,15.3456901041667
"3276",9543786,642.52232535,18.4444091796875
"3296",9543729,616.506675286,18.107099609375
"3300",9543755,648.569275542,18.0081315104167
"3301",9543765,646.553625478,16.7998893229167
"3305",9543796,640.506675286,20.4176302083333
"3416",9543782,680.631875798,15.6057877604167
"3417",9543793,678.616225734,17.5574869791667
"3421",9543830,672.569275542,17.8745735677083
"3446",9543804,676.60057567,15.46873046875
"3450",9543841,670.553625478,18.6993310546875
"3566",9543872,664.506675286,17.3035611979167
"3902",9547179,438.274640723,13.7431412760417
"3905",9547158,674.488656244,14.5191829427083
"3907",9547167,672.473005696,16.1246272786458
"4869",9547000,663.483905216,11.3168212890625
"4934",9546807,663.483905216,11.3168212890625
"4971",9546726,717.530855409,13.1287841796875
"4973",9546747,715.515204861,14.2073030598958
"4975",9546746,713.499554797,13.861748046875
"4977",9546969,747.577805117,12.4601546223958
"4978",9547010,745.562155053,13.6156282552083
"4982",9546800,739.515204861,14.4124137369792
"4985",9546832,775.609105245,12.2037133789063
"4986",9546836,773.593455181,14.1735367838542
"4988",9546817,767.546504989,13.375703125
"4991",9546799,763.515204861,15.8129475911458
"5002",9546809,687.483905216,14.18791015625
"5038",9546742,745.562155538,13.6156282552083
"5039",9546749,743.546504989,14.0450260416667
"5044",9546841,773.593455181,14.1735367838542
"5045",9546824,771.577805117,14.7784098307292
"5051",9546846,803.640405373,11.9207926432292
"5052",9546850,801.624755309,13.9383707682292
"5057",9546798,791.546504989,13.7310904947917
"5059",9546992,829.656055437,13.5589404296875
"5084",9546859,801.624755309,13.9383707682292
"5100",9546802,717.530855409,13.1287841796875
"5102",9546755,745.562155538,13.6156282552083
"5104",9546757,743.546505474,12.7178173828125
"5105",9546753,741.530854925,14.6494449869792
"5109",9546843,773.593455181,14.1735367838542
"5110",9546826,771.577805117,12.9075219726562
"5112",9546816,767.546504989,15.1929915364583
"5117",9546860,801.624755309,13.9383707682292
"5138",9546812,739.515204861,15.0322379557292
"5199",9546752,713.499554797,13.861748046875
"5267",9546831,775.609105245,12.2037133789063
"5268",9546838,773.593455181,14.1735367838542
"5269",9546835,773.593455181,14.1735367838542
"5270",9546825,771.577805117,14.7784098307292
"5273",9546815,767.546504989,13.2212906901042
"5275",9546851,801.624755309,13.9383707682292
"5276",9546840,799.609105245,14.5563069661458
"5282",9546779,831.671705501,11.5968294270833
"5283",9546986,829.656055437,13.5589404296875
"5290",9546987,857.687355565,13.9499153645833
"5518",9546865,811.515204861,14.4146744791667
"5532",9546853,801.624755309,13.9383707682292
"5533",9546854,801.624755309,13.9383707682292
"5539",9546989,829.656055437,13.5589404296875
"5546",9546867,859.703005629,11.3893147786458
"5547",9546990,857.687355565,13.9499153645833
"5554",9546991,885.718655693,13.8742805989583
"5750",9546797,835.515204861,12.6255045572917
"5764",9546993,829.656055437,13.5589404296875
"5769",9546866,859.703005629,11.3893147786458
"5770",9546994,857.687355565,13.9499153645833
"6772",9548883,320.23514489,16.1389925130208
"13896",9548762,272.104859,14.0615950520833
"19212",9548633,436.040582999,13.5380387369792
"40686",9549330,893.183287929,2.0626182047526
"40691",9543153,909.141817045,1.76730285644531
"40712",9549331,891.167637865,1.8902891031901
"40734",9549325,919.198937993,1.89562947591146
"40799",9548674,133.052763851,10.4272493489583
"42239",9548877,312.23005951,17.8351725260417
"19227",9573945,409.050122591,12.3434602864583
"19237",9573942,333.018822463,12.3226334635417
"40965",9576951,265.069870477,2.17909525553385
"21313",9604652,361.127385355,13.941982421875
"1529",969516,368.125988372,14.0189485677083
"625",9816201,241.117489371,14.776337890625
"1923",9819600,346.141638436,10.272138671875
"2165",9839084,294.219494826,19.6194401041667
"2600",9838356,272.068473494,13.4324438476563
"11733",9844470,410.318480588,18.1842740885417
"15201",9845260,424.224974134,9.831572265625
"15757",9839519,306.18310932,18.6045247395833
"20324",9831415,330.255880332,18.5173470052083
"21663",9845244,234.089208936,12.0051790364583
"21695",9845243,190.062994186,12.6585709635417
"54",9860744,288.20893014,16.1590071614583
"183",9863245,350.245709576,15.7626399739583
"2186",9858729,330.240624198,12.4658447265625
"4866",9852308,635.452605087,11.7112630208333
"17443",9873131,584.422945658,18.237900390625
"8267",9877306,1797.21939228,17.9117838541667
"14593",9881148,234.02067714,19.079638671875
"22712",9877265,807.346605409,17.4745963541667
"2667",9904001,286.229665582,18.44859375
"2663",9947823,286.229665582,18.44859375
"40960",9925873,285.136493479,1.51037078857422
"2183",9966640,314.245709576,19.1377294921875
"40737",9967418,332.23514489,13.9957307942708
"1",92105,169.085126611,0.792952677408854
"6",92135,104.047344122,8.25062337239583
"56",93556,128.05857751,5.88063151041667
"119",84571,342.116211546,6.99127685546875
"132",92832,188.116092388,2.19578002929688
"138",84265,221.089937217,11.1493953450521
"184",91486,301.298079497,15.8973111979167
"222",91528,170.057908808,6.35103963216146
"262",91451,332.23514489,13.3915055338542
"335",94318,104.047344122,8.25062337239583
"344",80283,103.063328537,0.52294921875
"355",78168,142.037842068,9.56611653645833
"526",92904,205.073893223,10.8018880208333
"604",92843,188.116092388,7.3528955078125
"626",92751,288.05936537,9.94241292317708
"660",93072,176.043321376,2.28134440104167
"692",92128,386.354866094,18.9896614583333
"734",91477,384.33921603,20.6048665364583
"828",98792,443.155331439,10.4536669921875
"1012",91493,276.024633148,8.07508056640625
"1116",92786,318.255880332,19.8996484375
"1121",92787,318.255880332,19.8996484375
"1197",96373,297.107318615,2.42303405761719
"1200",76292,165.065059871,9.24086588541667
"1218",91443,445.170981503,11.2257698567708
"1237",85782,184.037173366,7.11022623697917
"1290",89594,162.115698458,0.57949940999349
"1340",97328,104.05857751,0.493764851888021
"1354",96215,126.042927446,1.49492451985677
"1379",79034,216.172544634,13.8220914713542
"1491",91469,242.094294314,12.039140625
"1655",84740,194.042652674,11.1220060221354
"1702",91440,862.195643656,15.3395751953125
"1709",75810,140.05857751,0.380532913208008
"1728",92094,402.349780716,25.8379410807292
"1752",99478,147.053157781,6.6709130859375
"1765",92747,316.240230268,16.677412109375
"1782",83814,372.183126094,9.68615234375
"1848",79025,180.063388116,9.488818359375
"1878",92851,121.019749643,2.42297627766927
"1879",92092,180.063388116,8.91936360677083
"1892",94221,152.120115134,10.4851611328125
"1894",75049,74.036779436,8.24072265625
"1907",82400,339.996048936,7.59817952473958
"1950",91508,152.120115134,20.5423095703125
"1961",92810,316.240230268,17.576533203125
"2021",91498,420.360345402,17.2581494140625
"2030",99289,119.058243159,0.667144063313802
"2053",98468,223.136099549,11.0092846679687
"2114",78300,165.042593095,10.7082210286458
"2133",88299,198.075290206,7.96219156901042
"2694",92746,384.33921603,17.3418522135417
"2724",98223,270.011878774,1.24706044514974
"2725",92258,264.11100701,9.8478759765625
"2763",83887,133.037507717,2.33516581217448
"2804",91531,332.052185302,11.092119140625
"2921",94141,302.188194698,17.5842740885417
"4082",94190,789.624755309,14.7717252604167
"6814",92132,386.354866094,18.9896614583333
"7190",78821,149.070145249,8.95122395833333
"7215",92823,345.047434275,9.96002115885417
"7295",91637,193.073893223,9.19400309244792
"7301",92817,504.169034976,1.3638720703125
"7306",92865,276.095750876,10.1637548828125
"7802",82208,167.932014,3.20676615397135
"8010",79803,69.057849229,5.08866861979167
"8230",75547,182.073164942,12.5038639322917
"8294",89366,203.105862053,11.0966829427083
"8721",82153,434.210466929,13.71103515625
"9162",91270,498.236601452,11.3490299479167
"9419",77991,250.168127958,8.83243815104167
"9429",92253,288.220163528,11.1644124348958
"9618",84029,747.476891299,12.5378531901042
"9796",92727,628.362470666,15.6987418619792
"10598",89287,310.165447883,15.4801529947917
"10649",96407,159.053157781,8.9972265625
"11214",92095,416.329045277,16.5764388020833
"11238",91439,416.329045274,16.5764388020833
"11362",97679,317.068807845,13.5363069661458
"11397",92732,343.178358293,9.7648681640625
"11510",92987,141.115364107,1.00371602376302
"11511",86786,155.131014171,0.557171274820964
"11754",96118,342.110338308,13.5762418619792
"11777",99938,374.136553058,14.8351123046875
"11976",94378,278.188194698,17.4613232421875
"12017",79730,312.099773622,16.3303287760417
"12181",76617,320.271530396,21.3860904947917
"12207",94741,450.480066606,17.2950553385417
"12668",92824,134.021523302,7.54327311197917
"12871",85991,307.962121205,11.7240787760417
"13068",93484,278.188194698,14.2054280598958
"13415",97750,202.084123558,13.8003873697917
"13441",97663,148.048406754,2.5245204671224
"14180",91650,199.110947431,11.7981559244792
"14189",86355,424.102584362,10.6088736979167
"14191",86453,429.030995153,11.6783186848958
"14766",85704,580.179205732,11.9926342773438
"15336",98280,161.051049291,10.3180607096354
"15798",86422,417.006530033,18.646435546875
"15800",86369,385.98187272,13.07443359375
"15801",86367,225.126597495,11.4731184895833
"15802",92425,354.101585183,12.0902669270833
"15807",91763,434.041145261,14.26841796875
"15924",91434,295.105587281,8.876982421875
"16096",91496,152.120115134,14.1785400390625
"16574",85522,120.02450019,11.5377897135417
"16739",75427,154.135765198,14.6137955729167
"16912",99856,204.187800768,22.526787109375
"17019",91456,152.120115134,11.8224039713542
"17315",86609,204.187800768,26.4428743489583
"17472",88881,282.089208936,15.3941145833333
"17959",91665,173.084063979,12.4382177734375
"18382",95170,481.715215402,19.8350911458333
"18937",79035,136.125200515,17.4872786458333
"19008",90806,238.193280076,17.4729752604167
"19318",93040,208.073558872,14.5383463541667
"19652",96942,225.078978601,14.60244140625
"21076",86418,255.0523023,10.1272566731771
"22096",94686,430.08509793,19.1223990885417
"22097",86353,460.072544444,14.471533203125
"22227",87085,164.083729628,13.6598583984375
"22228",87083,164.083729628,13.3533935546875
"22706",91588,179.094628665,1.28884399414062
"22731",91580,124.986947116,3.74198567708333
"40009",83969,281.083412051,11.5411954752604
"40030",98511,196.088815006,18.4730582682292
"40156",98490,194.073164942,15.5538102213542
"40808",88052,161.032422339,7.83557454427083
"40979",87833,178.11061308,5.45349894205729
"40981",76543,137.084063979,1.61322377522786
"41240",91649,292.067091465,14.5969254557292
"41912",76406,131.058243159,5.27291544596354
"41990",87642,767.115208365,2.13554728190104
"41999",85275,129.9588348,8.75555501302083
"42133",99470,402.349780721,18.0457845052083
"42329",97535,473.085262543,11.5625455729167
"42342",86555,496.339766404,16.8358854166667
"42516",81261,185.084063978,13.3052937825521
"42571",92145,330.219494826,18.2130208333333
"11208",10013857,224.068473494,12.6934016927083
"40718",10037499,245.081184092,1.89046529134115
"40838",10052730,530.310435096,12.2503889973958
"40727",10091038,378.039906056,8.98223795572917
"40839",10075692,530.310435096,10.9494694010417
"40964",10077584,618.268964212,11.1273177083333
"346",10104953,222.067427636,1.67995361328125
"11868",10100906,627.156124566,10.4322298177083
"7853",10130220,180.063388116,9.488818359375
"591",10243361,240.122240398,1.36098541259766
"2184",10236635,314.245709576,19.1377294921875
"7184",10260120,889.649042003,13.2132120768229
"1745",10286365,306.219494826,15.4209521484375
"15700",10344454,466.089996796,13.1100651041667
"17062",10337297,340.152203122,9.14095865885417
"40837",10346914,530.310435096,10.9494694010417
"2333",10373084,783.658818829,12.5511490885417
"3056",10369168,512.44407503,14.8298909505208
"39993",10368940,506.995745159,8.43691080729167
"844",10400369,260.029718526,10.8376293945313
"6410",10415542,567.332489471,14.9955078125
"6748",10708957,294.219494826,18.3420296223958
"4028",10747814,781.562155053,16.1991471354167
"4399",10854909,857.593455181,18.0249593098958
"11768",10871462,338.07903818,17.2898404947917
"697",10883523,384.33921603,21.6162548828125
"2966",10894570,396.33921603,17.64189453125
"16982",10887971,136.125200512,14.4477766927083
"6413",10917802,479.337574849,15.2247428385417
"9107",10909430,1421.748941023,14.1436393229167
"16698",10918539,536.438201792,15.7651920572917
"19398",10910114,177.024834541,10.5104899088542
"41881",10910653,204.187800768,20.2981770833333
"42354",10918995,589.082239121,9.3516357421875
"107",10991489,342.116211546,6.99127685546875
"6392",11005824,519.332489471,17.6014290364583
"47",11025495,386.354866094,18.4173567708333
"40014",11026517,438.094050116,10.23275390625
"264",11055399,290.224580204,16.4896761067708
"15872",11051711,136.125200512,14.4477766927083
"880",11096158,221.089937217,11.1493953450521
"40614",11094749,144.057514878,15.8633626302083
"1418",11137200,131.058243159,1.94631225585938
"2773",11199982,384.33921603,25.1264404296875
"11590",11298145,163.066699355,1.78599833170573
"13388",11309884,181.146664235,10.1898136393229
"17619",11492496,246.125594442,12.5605078125
"680",11506771,217.106255983,8.45876302083333
"7228",11507134,256.105921632,8.48481119791667
"606",11740284,376.297745146,15.9132649739583
"8577",117670482,131.094628665,9.84060302734375
"6403",11757087,541.316839407,15.3015006510417
"40812",11756356,518.216534712,11.4433121744792
"3984",11787533,747.577805117,15.4256477864583
"147",11953816,399.334858933,19.4564322916667
"629",11953814,287.209658421,17.8204947916667
"1114",11953837,587.226048869,12.9202416992187
"1641",11954205,529.270938047,12.35564453125
"1996",11966197,991.292838377,10.3886279296875
"2159",11954010,436.334130652,24.2817757161458
"2171",11954043,354.240624198,16.4947493489583
"2177",11954058,336.230059512,18.9127945963542
"2178",11954059,354.240624198,15.7775048828125
"2331",11958364,727.596218573,12.7678157552083
"2386",11954042,336.230059512,18.3996223958333
"2699",11954197,418.344695338,16.3344205729167
"2706",11966205,1141.397303447,5.74542683919271
"2734",11966132,1027.329223883,5.52220174153646
"2942",11954011,546.407295594,14.871259765625
"2954",11953879,321.106849609,13.1940250651042
